;IOLM/Port 1/Attached Device/PDI Data Byte Array;IOLM/Port 2/Attached Device/PDI Data Byte Array;4;5;6;7;8;9
;PDI Data Byte Array;PDI Data Byte Array;1.1. Velocidade;1.2. Aceleração;1.3. Temperatura;2.1. Velocidade;2.2. Aceleração;2.3. Temperatura
;Byte[];Byte[];Double;Double;Double;Double;Double;Double
2026-05-19T11:49:26.919;1, 122, 100, 0, 0, 29, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;1, 102, 100, 0, 0, 26, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.78;0.29;27;3.68;0.26;34
2026-05-19T11:49:27.566;1, 122, 100, 0, 0, 29, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;1, 102, 100, 0, 0, 26, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.69;0.28;27;3.58;0.26;34
2026-05-19T11:49:27.918;1, 103, 100, 0, 0, 27, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;1, 93, 100, 0, 0, 25, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.69;0.28;27;3.58;0.26;34
2026-05-19T11:49:28.568;1, 103, 100, 0, 0, 27, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;1, 93, 100, 0, 0, 25, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.59;0.27;27;3.49;0.25;34
2026-05-19T11:49:28.919;1, 94, 100, 0, 0, 27, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;1, 85, 100, 0, 0, 24, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.59;0.27;27;3.49;0.25;34
2026-05-19T11:49:29.569;1, 94, 100, 0, 0, 27, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;1, 85, 100, 0, 0, 24, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.5;0.27;27;3.41;0.24;34
2026-05-19T11:49:29.918;1, 86, 100, 0, 0, 26, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;1, 76, 100, 0, 0, 23, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.5;0.27;27;3.41;0.24;34
2026-05-19T11:49:30.572;1, 86, 100, 0, 0, 26, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;1, 76, 100, 0, 0, 23, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.42;0.26;27;3.32;0.23;34
2026-05-19T11:49:30.919;1, 77, 100, 0, 0, 25, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;1, 68, 100, 0, 0, 23, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.42;0.26;27;3.32;0.23;34
2026-05-19T11:49:31.573;1, 77, 100, 0, 0, 25, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;1, 68, 100, 0, 0, 23, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.33;0.25;27;3.24;0.23;34
2026-05-19T11:49:31.919;1, 69, 100, 0, 0, 24, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;1, 59, 100, 0, 0, 22, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.33;0.25;27;3.24;0.23;34
2026-05-19T11:49:32.573;1, 69, 100, 0, 0, 24, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;1, 59, 100, 0, 0, 22, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.25;0.24;27;3.15;0.22;34
2026-05-19T11:49:32.919;1, 61, 100, 0, 0, 24, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;1, 51, 100, 0, 0, 22, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.25;0.24;27;3.15;0.22;34
2026-05-19T11:49:33.575;1, 61, 100, 0, 0, 24, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;1, 51, 100, 0, 0, 22, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.17;0.24;27;3.07;0.22;34
2026-05-19T11:49:33.919;1, 53, 100, 0, 0, 23, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;1, 44, 100, 0, 0, 21, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.17;0.24;27;3.07;0.22;34
2026-05-19T11:49:34.576;1, 53, 100, 0, 0, 23, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;1, 44, 100, 0, 0, 21, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.09;0.23;27;3;0.21;34
2026-05-19T11:49:34.919;1, 45, 100, 0, 0, 22, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;1, 36, 100, 0, 0, 20, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.09;0.23;27;3;0.21;34
2026-05-19T11:49:35.578;1, 45, 100, 0, 0, 22, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;1, 36, 100, 0, 0, 20, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.01;0.22;27;2.92;0.2;34
2026-05-19T11:49:35.919;1, 37, 100, 0, 0, 22, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;1, 29, 100, 0, 0, 20, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;3.01;0.22;27;2.92;0.2;34
2026-05-19T11:49:36.579;1, 37, 100, 0, 0, 22, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;1, 29, 100, 0, 0, 20, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.93;0.22;27;2.85;0.2;34
2026-05-19T11:49:36.919;1, 30, 100, 0, 0, 21, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;1, 21, 100, 0, 0, 19, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.93;0.22;27;2.85;0.2;34
2026-05-19T11:49:37.580;1, 30, 100, 0, 0, 21, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;1, 21, 100, 0, 0, 19, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.86;0.21;27;2.77;0.19;34
2026-05-19T11:49:37.919;1, 23, 100, 0, 0, 20, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;1, 14, 100, 0, 0, 19, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.86;0.21;27;2.77;0.19;34
2026-05-19T11:49:38.582;1, 23, 100, 0, 0, 20, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;1, 14, 100, 0, 0, 19, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.79;0.2;27;2.7;0.19;34
2026-05-19T11:49:38.920;1, 15, 100, 0, 0, 20, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;1, 8, 100, 0, 0, 18, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.79;0.2;27;2.7;0.19;34
2026-05-19T11:49:39.583;1, 15, 100, 0, 0, 20, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;1, 8, 100, 0, 0, 18, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.71;0.2;27;2.64;0.18;34
2026-05-19T11:49:39.919;1, 9, 100, 0, 0, 19, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;1, 1, 100, 0, 0, 17, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.71;0.2;27;2.64;0.18;34
2026-05-19T11:49:40.585;1, 9, 100, 0, 0, 19, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;1, 1, 100, 0, 0, 17, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.65;0.19;27;2.57;0.17;34
2026-05-19T11:49:40.918;1, 2, 100, 0, 0, 19, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;0, 250, 100, 0, 0, 17, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.65;0.19;27;2.57;0.17;34
2026-05-19T11:49:41.586;1, 2, 100, 0, 0, 19, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;0, 250, 100, 0, 0, 17, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.58;0.19;27;2.44;0.16;34
2026-05-19T11:49:41.920;0, 251, 100, 0, 0, 18, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;0, 244, 100, 0, 0, 16, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.58;0.19;27;2.44;0.16;34
2026-05-19T11:49:42.588;0, 251, 100, 0, 0, 18, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;0, 244, 100, 0, 0, 16, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.51;0.18;27;2.38;0.16;34
2026-05-19T11:49:42.918;0, 245, 100, 0, 0, 18, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;0, 238, 100, 0, 0, 16, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.51;0.18;27;2.38;0.16;34
2026-05-19T11:49:43.589;0, 245, 100, 0, 0, 18, 1, 0, 0, 2, 1, 0, 0, 27, 1, 0;0, 238, 100, 0, 0, 16, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.45;0.18;27;2.32;0.16;34
2026-05-19T11:49:43.920;0, 239, 100, 0, 0, 17, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 232, 100, 0, 0, 16, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.45;0.18;27;2.32;0.16;34
2026-05-19T11:49:44.591;0, 239, 100, 0, 0, 17, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 232, 100, 0, 0, 16, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.39;0.17;27;2.26;0.15;34
2026-05-19T11:49:44.919;0, 233, 100, 0, 0, 17, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 226, 100, 0, 0, 15, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.39;0.17;27;2.26;0.15;34
2026-05-19T11:49:45.592;0, 233, 100, 0, 0, 17, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 226, 100, 0, 0, 15, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.33;0.17;27;2.2;0.15;34
2026-05-19T11:49:45.919;0, 227, 100, 0, 0, 16, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 220, 100, 0, 0, 15, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.33;0.17;27;2.2;0.15;34
2026-05-19T11:49:46.594;0, 227, 100, 0, 0, 16, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 220, 100, 0, 0, 15, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.27;0.16;27;2.15;0.14;34
2026-05-19T11:49:46.919;0, 221, 100, 0, 0, 16, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 215, 100, 0, 0, 14, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.27;0.16;27;2.15;0.14;34
2026-05-19T11:49:47.595;0, 221, 100, 0, 0, 16, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 215, 100, 0, 0, 14, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.21;0.16;27;2.09;0.14;34
2026-05-19T11:49:47.919;0, 216, 100, 0, 0, 15, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 209, 100, 0, 0, 14, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.21;0.16;27;2.09;0.14;34
2026-05-19T11:49:48.597;0, 216, 100, 0, 0, 15, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 209, 100, 0, 0, 14, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.16;0.15;27;2.04;0.13;34
2026-05-19T11:49:48.918;0, 210, 100, 0, 0, 15, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 204, 100, 0, 0, 13, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.16;0.15;27;2.04;0.13;34
2026-05-19T11:49:49.599;0, 210, 100, 0, 0, 15, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 204, 100, 0, 0, 13, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.1;0.15;27;1.99;0.13;34
2026-05-19T11:49:49.919;0, 205, 100, 0, 0, 14, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 199, 100, 0, 0, 13, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.1;0.15;27;1.99;0.13;34
2026-05-19T11:49:50.602;0, 205, 100, 0, 0, 14, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 199, 100, 0, 0, 13, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.05;0.14;27;1.94;0.13;34
2026-05-19T11:49:50.918;0, 200, 100, 0, 0, 14, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 194, 100, 0, 0, 13, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2.05;0.14;27;1.94;0.13;34
2026-05-19T11:49:51.626;0, 200, 100, 0, 0, 14, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 194, 100, 0, 0, 13, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2;0.14;27;1.89;0.12;34
2026-05-19T11:49:51.919;0, 195, 100, 0, 0, 14, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 189, 100, 0, 0, 12, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;2;0.14;27;1.89;0.12;34
2026-05-19T11:49:52.605;0, 195, 100, 0, 0, 14, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 189, 100, 0, 0, 12, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.9;0.13;27;1.84;0.12;34
2026-05-19T11:49:52.919;0, 190, 100, 0, 0, 13, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 184, 100, 0, 0, 12, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.9;0.13;27;1.84;0.12;34
2026-05-19T11:49:53.606;0, 190, 100, 0, 0, 13, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 184, 100, 0, 0, 12, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.85;0.13;27;1.79;0.12;34
2026-05-19T11:49:53.919;0, 185, 100, 0, 0, 13, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 179, 100, 0, 0, 12, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.85;0.13;27;1.79;0.12;34
2026-05-19T11:49:54.608;0, 185, 100, 0, 0, 13, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 179, 100, 0, 0, 12, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.8;0.12;27;1.75;0.11;34
2026-05-19T11:49:54.920;0, 180, 100, 0, 0, 12, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 175, 100, 0, 0, 11, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.8;0.12;27;1.75;0.11;34
2026-05-19T11:49:55.610;0, 180, 100, 0, 0, 12, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 175, 100, 0, 0, 11, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.76;0.12;27;1.7;0.11;34
2026-05-19T11:49:55.919;0, 176, 100, 0, 0, 12, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 170, 100, 0, 0, 11, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.76;0.12;27;1.7;0.11;34
2026-05-19T11:49:56.714;0, 176, 100, 0, 0, 12, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 170, 100, 0, 0, 11, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.71;0.12;27;1.66;0.11;34
2026-05-19T11:49:56.920;0, 171, 100, 0, 0, 12, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 166, 100, 0, 0, 11, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.71;0.12;27;1.66;0.11;34
2026-05-19T11:49:57.627;0, 171, 100, 0, 0, 12, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 166, 100, 0, 0, 11, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.67;0.11;27;1.62;0.1;34
2026-05-19T11:49:57.919;0, 167, 100, 0, 0, 11, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 162, 100, 0, 0, 10, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.67;0.11;27;1.62;0.1;34
2026-05-19T11:49:58.631;0, 167, 100, 0, 0, 11, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 162, 100, 0, 0, 10, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.63;0.11;27;1.58;0.1;34
2026-05-19T11:49:58.926;0, 163, 100, 0, 0, 11, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 158, 100, 0, 0, 10, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.63;0.11;27;1.58;0.1;34
2026-05-19T11:49:59.629;0, 163, 100, 0, 0, 11, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 158, 100, 0, 0, 10, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.58;0.11;27;1.54;0.1;34
2026-05-19T11:49:59.919;0, 158, 100, 0, 0, 11, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 154, 100, 0, 0, 10, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.58;0.11;27;1.54;0.1;34
2026-05-19T11:50:00.630;0, 158, 100, 0, 0, 11, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 154, 100, 0, 0, 10, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.54;0.1;27;1.5;0.09;34
2026-05-19T11:50:00.920;0, 154, 100, 0, 0, 10, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 150, 100, 0, 0, 9, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.54;0.1;27;1.5;0.09;34
2026-05-19T11:50:01.633;0, 154, 100, 0, 0, 10, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 150, 100, 0, 0, 9, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.51;0.1;27;1.46;0.09;34
2026-05-19T11:50:01.919;0, 151, 100, 0, 0, 10, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 146, 100, 0, 0, 9, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.51;0.1;27;1.46;0.09;34
2026-05-19T11:50:02.636;0, 151, 100, 0, 0, 10, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 146, 100, 0, 0, 9, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.47;0.1;27;1.42;0.09;34
2026-05-19T11:50:02.922;0, 147, 100, 0, 0, 10, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 142, 100, 0, 0, 9, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.47;0.1;27;1.42;0.09;34
2026-05-19T11:50:03.641;0, 147, 100, 0, 0, 10, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 142, 100, 0, 0, 9, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.43;0.09;27;1.39;0.09;34
2026-05-19T11:50:03.919;0, 143, 100, 0, 0, 9, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 135, 100, 0, 0, 8, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.43;0.09;27;1.39;0.09;34
2026-05-19T11:50:04.644;0, 143, 100, 0, 0, 9, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 135, 100, 0, 0, 8, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.39;0.09;27;1.35;0.08;34
2026-05-19T11:50:04.918;0, 139, 100, 0, 0, 9, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 132, 100, 0, 0, 8, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.39;0.09;27;1.35;0.08;34
2026-05-19T11:50:05.646;0, 139, 100, 0, 0, 9, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 132, 100, 0, 0, 8, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.36;0.09;27;1.32;0.08;34
2026-05-19T11:50:05.919;0, 136, 100, 0, 0, 9, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 129, 100, 0, 0, 8, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.36;0.09;27;1.32;0.08;34
2026-05-19T11:50:06.652;0, 136, 100, 0, 0, 9, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 129, 100, 0, 0, 8, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.32;0.09;27;1.29;0.08;34
2026-05-19T11:50:06.919;0, 132, 100, 0, 0, 9, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 125, 100, 0, 0, 8, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.32;0.09;27;1.29;0.08;34
2026-05-19T11:50:07.656;0, 132, 100, 0, 0, 9, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 125, 100, 0, 0, 8, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.29;0.08;27;1.25;0.08;34
2026-05-19T11:50:07.921;0, 129, 100, 0, 0, 8, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 122, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.29;0.08;27;1.25;0.08;34
2026-05-19T11:50:08.658;0, 129, 100, 0, 0, 8, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 122, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.26;0.08;27;1.22;0.07;34
2026-05-19T11:50:08.919;0, 126, 100, 0, 0, 8, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 119, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.26;0.08;27;1.22;0.07;34
2026-05-19T11:50:09.662;0, 126, 100, 0, 0, 8, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 119, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.23;0.08;27;1.19;0.07;34
2026-05-19T11:50:09.919;0, 123, 100, 0, 0, 8, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 116, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.23;0.08;27;1.19;0.07;34
2026-05-19T11:50:10.665;0, 123, 100, 0, 0, 8, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 116, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.2;0.08;27;1.16;0.07;34
2026-05-19T11:50:10.919;0, 120, 100, 0, 0, 8, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 113, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.2;0.08;27;1.16;0.07;34
2026-05-19T11:50:11.667;0, 120, 100, 0, 0, 8, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 113, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.16;0.07;27;1.13;0.07;34
2026-05-19T11:50:11.938;0, 116, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 110, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.16;0.07;27;1.13;0.07;34
2026-05-19T11:50:12.670;0, 116, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 110, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.14;0.07;27;1.1;0.06;34
2026-05-19T11:50:12.919;0, 114, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 107, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.14;0.07;27;1.1;0.06;34
2026-05-19T11:50:13.671;0, 114, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 107, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.11;0.07;27;1.07;0.06;34
2026-05-19T11:50:13.919;0, 111, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 105, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.11;0.07;27;1.07;0.06;34
2026-05-19T11:50:14.676;0, 111, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 105, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.08;0.07;27;1.05;0.06;34
2026-05-19T11:50:14.919;0, 108, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 102, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.08;0.07;27;1.05;0.06;34
2026-05-19T11:50:15.679;0, 108, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 102, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.05;0.07;27;1.02;0.06;34
2026-05-19T11:50:15.918;0, 105, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 99, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.05;0.07;27;1.02;0.06;34
2026-05-19T11:50:16.683;0, 105, 100, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 99, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.02;0.06;27;0.99;0.06;34
2026-05-19T11:50:16.918;0, 100, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 97, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1.02;0.06;27;0.99;0.06;34
2026-05-19T11:50:17.687;0, 100, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 97, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1;0.06;27;0.97;0.06;34
2026-05-19T11:50:17.924;0, 97, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 95, 100, 0, 0, 5, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;1;0.06;27;0.97;0.06;34
2026-05-19T11:50:18.689;0, 97, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 95, 100, 0, 0, 5, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.97;0.06;27;0.92;0.05;34
2026-05-19T11:50:18.920;0, 95, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 92, 100, 0, 0, 5, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.97;0.06;27;0.92;0.05;34
2026-05-19T11:50:19.690;0, 95, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 92, 100, 0, 0, 5, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.95;0.06;27;0.9;0.05;34
2026-05-19T11:50:19.920;0, 92, 100, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 27, 1, 0;0, 90, 100, 0, 0, 5, 1, 0, 0, 0, 1, 0, 0, 34, 1, 0;0.95;0.06;27;0.9;0.05;34
